"V1","V2","ROI1","ROI2","V1.hemi","V2.hemi","V1.roi","V2.roi","FCtype"
"11152","11165","lh_S_collat_transv_post","lh_S_orbital_H_Shaped","lh","lh","Scollattransvpost","SorbitalHShaped","Intrahemispheric"
"11152","11166","lh_S_collat_transv_post","lh_S_parieto_occipital","lh","lh","Scollattransvpost","Sparietooccipital","Intrahemispheric"
"11152","11167","lh_S_collat_transv_post","lh_S_pericallosal","lh","lh","Scollattransvpost","Spericallosal","Intrahemispheric"
"11152","11168","lh_S_collat_transv_post","lh_S_postcentral","lh","lh","Scollattransvpost","Spostcentral","Intrahemispheric"
"11152","11169","lh_S_collat_transv_post","lh_S_precentral_inf-part","lh","lh","Scollattransvpost","Sprecentralinf-part","Intrahemispheric"
"11152","11170","lh_S_collat_transv_post","lh_S_precentral_sup-part","lh","lh","Scollattransvpost","Sprecentralsup-part","Intrahemispheric"
"11152","11171","lh_S_collat_transv_post","lh_S_suborbital","lh","lh","Scollattransvpost","Ssuborbital","Intrahemispheric"
"11152","11172","lh_S_collat_transv_post","lh_S_subparietal","lh","lh","Scollattransvpost","Ssubparietal","Intrahemispheric"
"11152","11173","lh_S_collat_transv_post","lh_S_temporal_inf","lh","lh","Scollattransvpost","Stemporalinf","Intrahemispheric"
"11152","11174","lh_S_collat_transv_post","lh_S_temporal_sup","lh","lh","Scollattransvpost","Stemporalsup","Intrahemispheric"
"11152","11175","lh_S_collat_transv_post","lh_S_temporal_transverse","lh","lh","Scollattransvpost","Stemporaltransverse","Intrahemispheric"
"11152","12101","lh_S_collat_transv_post","rh_G_and_S_frontomargin","lh","rh","Scollattransvpost","GandSfrontomargin","Heterotopic"
"11152","12102","lh_S_collat_transv_post","rh_G_and_S_occipital_inf","lh","rh","Scollattransvpost","GandSoccipitalinf","Heterotopic"
"11152","12103","lh_S_collat_transv_post","rh_G_and_S_paracentral","lh","rh","Scollattransvpost","GandSparacentral","Heterotopic"
"11152","12104","lh_S_collat_transv_post","rh_G_and_S_subcentral","lh","rh","Scollattransvpost","GandSsubcentral","Heterotopic"
"11152","12105","lh_S_collat_transv_post","rh_G_and_S_transv_frontopol","lh","rh","Scollattransvpost","GandStransvfrontopol","Heterotopic"
"11152","12106","lh_S_collat_transv_post","rh_G_and_S_cingul_Ant","lh","rh","Scollattransvpost","GandScingulAnt","Heterotopic"
"11152","12107","lh_S_collat_transv_post","rh_G_and_S_cingul_Mid-Ant","lh","rh","Scollattransvpost","GandScingulMid-Ant","Heterotopic"
"11152","12108","lh_S_collat_transv_post","rh_G_and_S_cingul_Mid-Post","lh","rh","Scollattransvpost","GandScingulMid-Post","Heterotopic"
"11152","12109","lh_S_collat_transv_post","rh_G_cingul_Post-dorsal","lh","rh","Scollattransvpost","GcingulPost-dorsal","Heterotopic"
"11152","12110","lh_S_collat_transv_post","rh_G_cingul_Post-ventral","lh","rh","Scollattransvpost","GcingulPost-ventral","Heterotopic"
"11152","12111","lh_S_collat_transv_post","rh_G_cuneus","lh","rh","Scollattransvpost","Gcuneus","Heterotopic"
"11152","12112","lh_S_collat_transv_post","rh_G_front_inf_Opercular","lh","rh","Scollattransvpost","GfrontinfOpercular","Heterotopic"
"11152","12113","lh_S_collat_transv_post","rh_G_front_inf_Orbital","lh","rh","Scollattransvpost","GfrontinfOrbital","Heterotopic"
"11152","12114","lh_S_collat_transv_post","rh_G_front_inf_Triangul","lh","rh","Scollattransvpost","GfrontinfTriangul","Heterotopic"
"11152","12115","lh_S_collat_transv_post","rh_G_front_middle","lh","rh","Scollattransvpost","Gfrontmiddle","Heterotopic"
"11152","12116","lh_S_collat_transv_post","rh_G_front_sup","lh","rh","Scollattransvpost","Gfrontsup","Heterotopic"
"11152","12117","lh_S_collat_transv_post","rh_G_Ins_lg_and_S_cent_ins","lh","rh","Scollattransvpost","GInslgandScentins","Heterotopic"
"11152","12118","lh_S_collat_transv_post","rh_G_insular_short","lh","rh","Scollattransvpost","Ginsularshort","Heterotopic"
"11152","12119","lh_S_collat_transv_post","rh_G_occipital_middle","lh","rh","Scollattransvpost","Goccipitalmiddle","Heterotopic"
"11152","12120","lh_S_collat_transv_post","rh_G_occipital_sup","lh","rh","Scollattransvpost","Goccipitalsup","Heterotopic"
"11152","12121","lh_S_collat_transv_post","rh_G_oc_temp_lat-fusifor","lh","rh","Scollattransvpost","Goctemplat-fusifor","Heterotopic"
"11152","12122","lh_S_collat_transv_post","rh_G_oc_temp_med-Lingual","lh","rh","Scollattransvpost","Goctempmed-Lingual","Heterotopic"
"11152","12123","lh_S_collat_transv_post","rh_G_oc_temp_med-Parahip","lh","rh","Scollattransvpost","Goctempmed-Parahip","Heterotopic"
"11152","12124","lh_S_collat_transv_post","rh_G_orbital","lh","rh","Scollattransvpost","Gorbital","Heterotopic"
"11152","12125","lh_S_collat_transv_post","rh_G_pariet_inf_Angular","lh","rh","Scollattransvpost","GparietinfAngular","Heterotopic"
"11152","12126","lh_S_collat_transv_post","rh_G_pariet_inf_Supramar","lh","rh","Scollattransvpost","GparietinfSupramar","Heterotopic"
"11152","12127","lh_S_collat_transv_post","rh_G_parietal_sup","lh","rh","Scollattransvpost","Gparietalsup","Heterotopic"
"11152","12128","lh_S_collat_transv_post","rh_G_postcentral","lh","rh","Scollattransvpost","Gpostcentral","Heterotopic"
"11152","12129","lh_S_collat_transv_post","rh_G_precentral","lh","rh","Scollattransvpost","Gprecentral","Heterotopic"
"11152","12130","lh_S_collat_transv_post","rh_G_precuneus","lh","rh","Scollattransvpost","Gprecuneus","Heterotopic"
"11152","12131","lh_S_collat_transv_post","rh_G_rectus","lh","rh","Scollattransvpost","Grectus","Heterotopic"
"11152","12132","lh_S_collat_transv_post","rh_G_subcallosal","lh","rh","Scollattransvpost","Gsubcallosal","Heterotopic"
"11152","12133","lh_S_collat_transv_post","rh_G_temp_sup_G_T_transv","lh","rh","Scollattransvpost","GtempsupGTtransv","Heterotopic"
"11152","12134","lh_S_collat_transv_post","rh_G_temp_sup_Lateral","lh","rh","Scollattransvpost","GtempsupLateral","Heterotopic"
"11152","12135","lh_S_collat_transv_post","rh_G_temp_sup_Plan_polar","lh","rh","Scollattransvpost","GtempsupPlanpolar","Heterotopic"
"11152","12136","lh_S_collat_transv_post","rh_G_temp_sup_Plan_tempo","lh","rh","Scollattransvpost","GtempsupPlantempo","Heterotopic"
"11152","12137","lh_S_collat_transv_post","rh_G_temporal_inf","lh","rh","Scollattransvpost","Gtemporalinf","Heterotopic"
"11152","12138","lh_S_collat_transv_post","rh_G_temporal_middle","lh","rh","Scollattransvpost","Gtemporalmiddle","Heterotopic"
"11152","12139","lh_S_collat_transv_post","rh_Lat_Fis_ant-Horizont","lh","rh","Scollattransvpost","LatFisant-Horizont","Heterotopic"
"11152","12140","lh_S_collat_transv_post","rh_Lat_Fis_ant-Vertical","lh","rh","Scollattransvpost","LatFisant-Vertical","Heterotopic"
"11152","12141","lh_S_collat_transv_post","rh_Lat_Fis_post","lh","rh","Scollattransvpost","LatFispost","Heterotopic"
"11152","12143","lh_S_collat_transv_post","rh_Pole_occipital","lh","rh","Scollattransvpost","Poleoccipital","Heterotopic"
"11152","12144","lh_S_collat_transv_post","rh_Pole_temporal","lh","rh","Scollattransvpost","Poletemporal","Heterotopic"
"11152","12145","lh_S_collat_transv_post","rh_S_calcarine","lh","rh","Scollattransvpost","Scalcarine","Heterotopic"
"11152","12146","lh_S_collat_transv_post","rh_S_central","lh","rh","Scollattransvpost","Scentral","Heterotopic"
"11152","12147","lh_S_collat_transv_post","rh_S_cingul_Marginalis","lh","rh","Scollattransvpost","ScingulMarginalis","Heterotopic"
"11152","12148","lh_S_collat_transv_post","rh_S_circular_insula_ant","lh","rh","Scollattransvpost","Scircularinsulaant","Heterotopic"
"11152","12149","lh_S_collat_transv_post","rh_S_circular_insula_inf","lh","rh","Scollattransvpost","Scircularinsulainf","Heterotopic"
"11152","12150","lh_S_collat_transv_post","rh_S_circular_insula_sup","lh","rh","Scollattransvpost","Scircularinsulasup","Heterotopic"
"11152","12151","lh_S_collat_transv_post","rh_S_collat_transv_ant","lh","rh","Scollattransvpost","Scollattransvant","Heterotopic"
"11152","12152","lh_S_collat_transv_post","rh_S_collat_transv_post","lh","rh","Scollattransvpost","Scollattransvpost","Homotopic"
"11152","12153","lh_S_collat_transv_post","rh_S_front_inf","lh","rh","Scollattransvpost","Sfrontinf","Heterotopic"
"11152","12154","lh_S_collat_transv_post","rh_S_front_middle","lh","rh","Scollattransvpost","Sfrontmiddle","Heterotopic"
"11152","12155","lh_S_collat_transv_post","rh_S_front_sup","lh","rh","Scollattransvpost","Sfrontsup","Heterotopic"
"11152","12156","lh_S_collat_transv_post","rh_S_interm_prim_Jensen","lh","rh","Scollattransvpost","SintermprimJensen","Heterotopic"
"11152","12157","lh_S_collat_transv_post","rh_S_intrapariet_and_P_trans","lh","rh","Scollattransvpost","SintraparietandPtrans","Heterotopic"
"11152","12158","lh_S_collat_transv_post","rh_S_oc_middle_and_Lunatus","lh","rh","Scollattransvpost","SocmiddleandLunatus","Heterotopic"
"11152","12159","lh_S_collat_transv_post","rh_S_oc_sup_and_transversal","lh","rh","Scollattransvpost","Socsupandtransversal","Heterotopic"
"11152","12160","lh_S_collat_transv_post","rh_S_occipital_ant","lh","rh","Scollattransvpost","Soccipitalant","Heterotopic"
"11152","12161","lh_S_collat_transv_post","rh_S_oc_temp_lat","lh","rh","Scollattransvpost","Soctemplat","Heterotopic"
"11152","12162","lh_S_collat_transv_post","rh_S_oc_temp_med_and_Lingual","lh","rh","Scollattransvpost","SoctempmedandLingual","Heterotopic"
"11152","12163","lh_S_collat_transv_post","rh_S_orbital_lateral","lh","rh","Scollattransvpost","Sorbitallateral","Heterotopic"
"11152","12164","lh_S_collat_transv_post","rh_S_orbital_med_olfact","lh","rh","Scollattransvpost","Sorbitalmedolfact","Heterotopic"
"11152","12165","lh_S_collat_transv_post","rh_S_orbital_H_Shaped","lh","rh","Scollattransvpost","SorbitalHShaped","Heterotopic"
"11152","12166","lh_S_collat_transv_post","rh_S_parieto_occipital","lh","rh","Scollattransvpost","Sparietooccipital","Heterotopic"
"11152","12167","lh_S_collat_transv_post","rh_S_pericallosal","lh","rh","Scollattransvpost","Spericallosal","Heterotopic"
"11152","12168","lh_S_collat_transv_post","rh_S_postcentral","lh","rh","Scollattransvpost","Spostcentral","Heterotopic"
"11152","12169","lh_S_collat_transv_post","rh_S_precentral_inf-part","lh","rh","Scollattransvpost","Sprecentralinf-part","Heterotopic"
"11152","12170","lh_S_collat_transv_post","rh_S_precentral_sup-part","lh","rh","Scollattransvpost","Sprecentralsup-part","Heterotopic"
"11152","12171","lh_S_collat_transv_post","rh_S_suborbital","lh","rh","Scollattransvpost","Ssuborbital","Heterotopic"
"11152","12172","lh_S_collat_transv_post","rh_S_subparietal","lh","rh","Scollattransvpost","Ssubparietal","Heterotopic"
"11152","12173","lh_S_collat_transv_post","rh_S_temporal_inf","lh","rh","Scollattransvpost","Stemporalinf","Heterotopic"
"11152","12174","lh_S_collat_transv_post","rh_S_temporal_sup","lh","rh","Scollattransvpost","Stemporalsup","Heterotopic"
"11152","12175","lh_S_collat_transv_post","rh_S_temporal_transverse","lh","rh","Scollattransvpost","Stemporaltransverse","Heterotopic"
"11153","11154","lh_S_front_inf","lh_S_front_middle","lh","lh","Sfrontinf","Sfrontmiddle","Intrahemispheric"
"11153","11155","lh_S_front_inf","lh_S_front_sup","lh","lh","Sfrontinf","Sfrontsup","Intrahemispheric"
"11153","11156","lh_S_front_inf","lh_S_interm_prim_Jensen","lh","lh","Sfrontinf","SintermprimJensen","Intrahemispheric"
"11153","11157","lh_S_front_inf","lh_S_intrapariet_and_P_trans","lh","lh","Sfrontinf","SintraparietandPtrans","Intrahemispheric"
"11153","11158","lh_S_front_inf","lh_S_oc_middle_and_Lunatus","lh","lh","Sfrontinf","SocmiddleandLunatus","Intrahemispheric"
"11153","11159","lh_S_front_inf","lh_S_oc_sup_and_transversal","lh","lh","Sfrontinf","Socsupandtransversal","Intrahemispheric"
"11153","11160","lh_S_front_inf","lh_S_occipital_ant","lh","lh","Sfrontinf","Soccipitalant","Intrahemispheric"
"11153","11161","lh_S_front_inf","lh_S_oc_temp_lat","lh","lh","Sfrontinf","Soctemplat","Intrahemispheric"
"11153","11162","lh_S_front_inf","lh_S_oc_temp_med_and_Lingual","lh","lh","Sfrontinf","SoctempmedandLingual","Intrahemispheric"
"11153","11163","lh_S_front_inf","lh_S_orbital_lateral","lh","lh","Sfrontinf","Sorbitallateral","Intrahemispheric"
"11153","11164","lh_S_front_inf","lh_S_orbital_med_olfact","lh","lh","Sfrontinf","Sorbitalmedolfact","Intrahemispheric"
"11153","11165","lh_S_front_inf","lh_S_orbital_H_Shaped","lh","lh","Sfrontinf","SorbitalHShaped","Intrahemispheric"
"11153","11166","lh_S_front_inf","lh_S_parieto_occipital","lh","lh","Sfrontinf","Sparietooccipital","Intrahemispheric"
"11153","11167","lh_S_front_inf","lh_S_pericallosal","lh","lh","Sfrontinf","Spericallosal","Intrahemispheric"
"11153","11168","lh_S_front_inf","lh_S_postcentral","lh","lh","Sfrontinf","Spostcentral","Intrahemispheric"
"11153","11169","lh_S_front_inf","lh_S_precentral_inf-part","lh","lh","Sfrontinf","Sprecentralinf-part","Intrahemispheric"
"11153","11170","lh_S_front_inf","lh_S_precentral_sup-part","lh","lh","Sfrontinf","Sprecentralsup-part","Intrahemispheric"
"11153","11171","lh_S_front_inf","lh_S_suborbital","lh","lh","Sfrontinf","Ssuborbital","Intrahemispheric"
"11153","11172","lh_S_front_inf","lh_S_subparietal","lh","lh","Sfrontinf","Ssubparietal","Intrahemispheric"
"11153","11173","lh_S_front_inf","lh_S_temporal_inf","lh","lh","Sfrontinf","Stemporalinf","Intrahemispheric"
"11153","11174","lh_S_front_inf","lh_S_temporal_sup","lh","lh","Sfrontinf","Stemporalsup","Intrahemispheric"
"11153","11175","lh_S_front_inf","lh_S_temporal_transverse","lh","lh","Sfrontinf","Stemporaltransverse","Intrahemispheric"
"11153","12101","lh_S_front_inf","rh_G_and_S_frontomargin","lh","rh","Sfrontinf","GandSfrontomargin","Heterotopic"
"11153","12102","lh_S_front_inf","rh_G_and_S_occipital_inf","lh","rh","Sfrontinf","GandSoccipitalinf","Heterotopic"
"11153","12103","lh_S_front_inf","rh_G_and_S_paracentral","lh","rh","Sfrontinf","GandSparacentral","Heterotopic"
"11153","12104","lh_S_front_inf","rh_G_and_S_subcentral","lh","rh","Sfrontinf","GandSsubcentral","Heterotopic"
"11153","12105","lh_S_front_inf","rh_G_and_S_transv_frontopol","lh","rh","Sfrontinf","GandStransvfrontopol","Heterotopic"
"11153","12106","lh_S_front_inf","rh_G_and_S_cingul_Ant","lh","rh","Sfrontinf","GandScingulAnt","Heterotopic"
"11153","12107","lh_S_front_inf","rh_G_and_S_cingul_Mid-Ant","lh","rh","Sfrontinf","GandScingulMid-Ant","Heterotopic"
"11153","12108","lh_S_front_inf","rh_G_and_S_cingul_Mid-Post","lh","rh","Sfrontinf","GandScingulMid-Post","Heterotopic"
"11153","12109","lh_S_front_inf","rh_G_cingul_Post-dorsal","lh","rh","Sfrontinf","GcingulPost-dorsal","Heterotopic"
"11153","12110","lh_S_front_inf","rh_G_cingul_Post-ventral","lh","rh","Sfrontinf","GcingulPost-ventral","Heterotopic"
"11153","12111","lh_S_front_inf","rh_G_cuneus","lh","rh","Sfrontinf","Gcuneus","Heterotopic"
"11153","12112","lh_S_front_inf","rh_G_front_inf_Opercular","lh","rh","Sfrontinf","GfrontinfOpercular","Heterotopic"
"11153","12113","lh_S_front_inf","rh_G_front_inf_Orbital","lh","rh","Sfrontinf","GfrontinfOrbital","Heterotopic"
"11153","12114","lh_S_front_inf","rh_G_front_inf_Triangul","lh","rh","Sfrontinf","GfrontinfTriangul","Heterotopic"
"11153","12115","lh_S_front_inf","rh_G_front_middle","lh","rh","Sfrontinf","Gfrontmiddle","Heterotopic"
"11153","12116","lh_S_front_inf","rh_G_front_sup","lh","rh","Sfrontinf","Gfrontsup","Heterotopic"
"11153","12117","lh_S_front_inf","rh_G_Ins_lg_and_S_cent_ins","lh","rh","Sfrontinf","GInslgandScentins","Heterotopic"
"11153","12118","lh_S_front_inf","rh_G_insular_short","lh","rh","Sfrontinf","Ginsularshort","Heterotopic"
"11153","12119","lh_S_front_inf","rh_G_occipital_middle","lh","rh","Sfrontinf","Goccipitalmiddle","Heterotopic"
"11153","12120","lh_S_front_inf","rh_G_occipital_sup","lh","rh","Sfrontinf","Goccipitalsup","Heterotopic"
"11153","12121","lh_S_front_inf","rh_G_oc_temp_lat-fusifor","lh","rh","Sfrontinf","Goctemplat-fusifor","Heterotopic"
"11153","12122","lh_S_front_inf","rh_G_oc_temp_med-Lingual","lh","rh","Sfrontinf","Goctempmed-Lingual","Heterotopic"
"11153","12123","lh_S_front_inf","rh_G_oc_temp_med-Parahip","lh","rh","Sfrontinf","Goctempmed-Parahip","Heterotopic"
"11153","12124","lh_S_front_inf","rh_G_orbital","lh","rh","Sfrontinf","Gorbital","Heterotopic"
"11153","12125","lh_S_front_inf","rh_G_pariet_inf_Angular","lh","rh","Sfrontinf","GparietinfAngular","Heterotopic"
"11153","12126","lh_S_front_inf","rh_G_pariet_inf_Supramar","lh","rh","Sfrontinf","GparietinfSupramar","Heterotopic"
"11153","12127","lh_S_front_inf","rh_G_parietal_sup","lh","rh","Sfrontinf","Gparietalsup","Heterotopic"
"11153","12128","lh_S_front_inf","rh_G_postcentral","lh","rh","Sfrontinf","Gpostcentral","Heterotopic"
"11153","12129","lh_S_front_inf","rh_G_precentral","lh","rh","Sfrontinf","Gprecentral","Heterotopic"
"11153","12130","lh_S_front_inf","rh_G_precuneus","lh","rh","Sfrontinf","Gprecuneus","Heterotopic"
"11153","12131","lh_S_front_inf","rh_G_rectus","lh","rh","Sfrontinf","Grectus","Heterotopic"
"11153","12132","lh_S_front_inf","rh_G_subcallosal","lh","rh","Sfrontinf","Gsubcallosal","Heterotopic"
"11153","12133","lh_S_front_inf","rh_G_temp_sup_G_T_transv","lh","rh","Sfrontinf","GtempsupGTtransv","Heterotopic"
"11153","12134","lh_S_front_inf","rh_G_temp_sup_Lateral","lh","rh","Sfrontinf","GtempsupLateral","Heterotopic"
"11153","12135","lh_S_front_inf","rh_G_temp_sup_Plan_polar","lh","rh","Sfrontinf","GtempsupPlanpolar","Heterotopic"
"11153","12136","lh_S_front_inf","rh_G_temp_sup_Plan_tempo","lh","rh","Sfrontinf","GtempsupPlantempo","Heterotopic"
"11153","12137","lh_S_front_inf","rh_G_temporal_inf","lh","rh","Sfrontinf","Gtemporalinf","Heterotopic"
"11153","12138","lh_S_front_inf","rh_G_temporal_middle","lh","rh","Sfrontinf","Gtemporalmiddle","Heterotopic"
"11153","12139","lh_S_front_inf","rh_Lat_Fis_ant-Horizont","lh","rh","Sfrontinf","LatFisant-Horizont","Heterotopic"
"11153","12140","lh_S_front_inf","rh_Lat_Fis_ant-Vertical","lh","rh","Sfrontinf","LatFisant-Vertical","Heterotopic"
"11153","12141","lh_S_front_inf","rh_Lat_Fis_post","lh","rh","Sfrontinf","LatFispost","Heterotopic"
"11153","12143","lh_S_front_inf","rh_Pole_occipital","lh","rh","Sfrontinf","Poleoccipital","Heterotopic"
"11153","12144","lh_S_front_inf","rh_Pole_temporal","lh","rh","Sfrontinf","Poletemporal","Heterotopic"
"11153","12145","lh_S_front_inf","rh_S_calcarine","lh","rh","Sfrontinf","Scalcarine","Heterotopic"
"11153","12146","lh_S_front_inf","rh_S_central","lh","rh","Sfrontinf","Scentral","Heterotopic"
"11153","12147","lh_S_front_inf","rh_S_cingul_Marginalis","lh","rh","Sfrontinf","ScingulMarginalis","Heterotopic"
"11153","12148","lh_S_front_inf","rh_S_circular_insula_ant","lh","rh","Sfrontinf","Scircularinsulaant","Heterotopic"
"11153","12149","lh_S_front_inf","rh_S_circular_insula_inf","lh","rh","Sfrontinf","Scircularinsulainf","Heterotopic"
"11153","12150","lh_S_front_inf","rh_S_circular_insula_sup","lh","rh","Sfrontinf","Scircularinsulasup","Heterotopic"
"11153","12151","lh_S_front_inf","rh_S_collat_transv_ant","lh","rh","Sfrontinf","Scollattransvant","Heterotopic"
"11153","12152","lh_S_front_inf","rh_S_collat_transv_post","lh","rh","Sfrontinf","Scollattransvpost","Heterotopic"
"11153","12153","lh_S_front_inf","rh_S_front_inf","lh","rh","Sfrontinf","Sfrontinf","Homotopic"
"11153","12154","lh_S_front_inf","rh_S_front_middle","lh","rh","Sfrontinf","Sfrontmiddle","Heterotopic"
"11153","12155","lh_S_front_inf","rh_S_front_sup","lh","rh","Sfrontinf","Sfrontsup","Heterotopic"
"11153","12156","lh_S_front_inf","rh_S_interm_prim_Jensen","lh","rh","Sfrontinf","SintermprimJensen","Heterotopic"
"11153","12157","lh_S_front_inf","rh_S_intrapariet_and_P_trans","lh","rh","Sfrontinf","SintraparietandPtrans","Heterotopic"
"11153","12158","lh_S_front_inf","rh_S_oc_middle_and_Lunatus","lh","rh","Sfrontinf","SocmiddleandLunatus","Heterotopic"
"11153","12159","lh_S_front_inf","rh_S_oc_sup_and_transversal","lh","rh","Sfrontinf","Socsupandtransversal","Heterotopic"
"11153","12160","lh_S_front_inf","rh_S_occipital_ant","lh","rh","Sfrontinf","Soccipitalant","Heterotopic"
"11153","12161","lh_S_front_inf","rh_S_oc_temp_lat","lh","rh","Sfrontinf","Soctemplat","Heterotopic"
"11153","12162","lh_S_front_inf","rh_S_oc_temp_med_and_Lingual","lh","rh","Sfrontinf","SoctempmedandLingual","Heterotopic"
"11153","12163","lh_S_front_inf","rh_S_orbital_lateral","lh","rh","Sfrontinf","Sorbitallateral","Heterotopic"
"11153","12164","lh_S_front_inf","rh_S_orbital_med_olfact","lh","rh","Sfrontinf","Sorbitalmedolfact","Heterotopic"
"11153","12165","lh_S_front_inf","rh_S_orbital_H_Shaped","lh","rh","Sfrontinf","SorbitalHShaped","Heterotopic"
"11153","12166","lh_S_front_inf","rh_S_parieto_occipital","lh","rh","Sfrontinf","Sparietooccipital","Heterotopic"
"11153","12167","lh_S_front_inf","rh_S_pericallosal","lh","rh","Sfrontinf","Spericallosal","Heterotopic"
"11153","12168","lh_S_front_inf","rh_S_postcentral","lh","rh","Sfrontinf","Spostcentral","Heterotopic"
"11153","12169","lh_S_front_inf","rh_S_precentral_inf-part","lh","rh","Sfrontinf","Sprecentralinf-part","Heterotopic"
"11153","12170","lh_S_front_inf","rh_S_precentral_sup-part","lh","rh","Sfrontinf","Sprecentralsup-part","Heterotopic"
"11153","12171","lh_S_front_inf","rh_S_suborbital","lh","rh","Sfrontinf","Ssuborbital","Heterotopic"
"11153","12172","lh_S_front_inf","rh_S_subparietal","lh","rh","Sfrontinf","Ssubparietal","Heterotopic"
"11153","12173","lh_S_front_inf","rh_S_temporal_inf","lh","rh","Sfrontinf","Stemporalinf","Heterotopic"
"11153","12174","lh_S_front_inf","rh_S_temporal_sup","lh","rh","Sfrontinf","Stemporalsup","Heterotopic"
"11153","12175","lh_S_front_inf","rh_S_temporal_transverse","lh","rh","Sfrontinf","Stemporaltransverse","Heterotopic"
"11154","11155","lh_S_front_middle","lh_S_front_sup","lh","lh","Sfrontmiddle","Sfrontsup","Intrahemispheric"
"11154","11156","lh_S_front_middle","lh_S_interm_prim_Jensen","lh","lh","Sfrontmiddle","SintermprimJensen","Intrahemispheric"
"11154","11157","lh_S_front_middle","lh_S_intrapariet_and_P_trans","lh","lh","Sfrontmiddle","SintraparietandPtrans","Intrahemispheric"
"11154","11158","lh_S_front_middle","lh_S_oc_middle_and_Lunatus","lh","lh","Sfrontmiddle","SocmiddleandLunatus","Intrahemispheric"
"11154","11159","lh_S_front_middle","lh_S_oc_sup_and_transversal","lh","lh","Sfrontmiddle","Socsupandtransversal","Intrahemispheric"
"11154","11160","lh_S_front_middle","lh_S_occipital_ant","lh","lh","Sfrontmiddle","Soccipitalant","Intrahemispheric"
"11154","11161","lh_S_front_middle","lh_S_oc_temp_lat","lh","lh","Sfrontmiddle","Soctemplat","Intrahemispheric"
"11154","11162","lh_S_front_middle","lh_S_oc_temp_med_and_Lingual","lh","lh","Sfrontmiddle","SoctempmedandLingual","Intrahemispheric"
"11154","11163","lh_S_front_middle","lh_S_orbital_lateral","lh","lh","Sfrontmiddle","Sorbitallateral","Intrahemispheric"
"11154","11164","lh_S_front_middle","lh_S_orbital_med_olfact","lh","lh","Sfrontmiddle","Sorbitalmedolfact","Intrahemispheric"
"11154","11165","lh_S_front_middle","lh_S_orbital_H_Shaped","lh","lh","Sfrontmiddle","SorbitalHShaped","Intrahemispheric"
"11154","11166","lh_S_front_middle","lh_S_parieto_occipital","lh","lh","Sfrontmiddle","Sparietooccipital","Intrahemispheric"
"11154","11167","lh_S_front_middle","lh_S_pericallosal","lh","lh","Sfrontmiddle","Spericallosal","Intrahemispheric"
"11154","11168","lh_S_front_middle","lh_S_postcentral","lh","lh","Sfrontmiddle","Spostcentral","Intrahemispheric"
"11154","11169","lh_S_front_middle","lh_S_precentral_inf-part","lh","lh","Sfrontmiddle","Sprecentralinf-part","Intrahemispheric"
"11154","11170","lh_S_front_middle","lh_S_precentral_sup-part","lh","lh","Sfrontmiddle","Sprecentralsup-part","Intrahemispheric"
"11154","11171","lh_S_front_middle","lh_S_suborbital","lh","lh","Sfrontmiddle","Ssuborbital","Intrahemispheric"
"11154","11172","lh_S_front_middle","lh_S_subparietal","lh","lh","Sfrontmiddle","Ssubparietal","Intrahemispheric"
"11154","11173","lh_S_front_middle","lh_S_temporal_inf","lh","lh","Sfrontmiddle","Stemporalinf","Intrahemispheric"
"11154","11174","lh_S_front_middle","lh_S_temporal_sup","lh","lh","Sfrontmiddle","Stemporalsup","Intrahemispheric"
"11154","11175","lh_S_front_middle","lh_S_temporal_transverse","lh","lh","Sfrontmiddle","Stemporaltransverse","Intrahemispheric"
"11154","12101","lh_S_front_middle","rh_G_and_S_frontomargin","lh","rh","Sfrontmiddle","GandSfrontomargin","Heterotopic"
"11154","12102","lh_S_front_middle","rh_G_and_S_occipital_inf","lh","rh","Sfrontmiddle","GandSoccipitalinf","Heterotopic"
"11154","12103","lh_S_front_middle","rh_G_and_S_paracentral","lh","rh","Sfrontmiddle","GandSparacentral","Heterotopic"
"11154","12104","lh_S_front_middle","rh_G_and_S_subcentral","lh","rh","Sfrontmiddle","GandSsubcentral","Heterotopic"
"11154","12105","lh_S_front_middle","rh_G_and_S_transv_frontopol","lh","rh","Sfrontmiddle","GandStransvfrontopol","Heterotopic"
"11154","12106","lh_S_front_middle","rh_G_and_S_cingul_Ant","lh","rh","Sfrontmiddle","GandScingulAnt","Heterotopic"
"11154","12107","lh_S_front_middle","rh_G_and_S_cingul_Mid-Ant","lh","rh","Sfrontmiddle","GandScingulMid-Ant","Heterotopic"
"11154","12108","lh_S_front_middle","rh_G_and_S_cingul_Mid-Post","lh","rh","Sfrontmiddle","GandScingulMid-Post","Heterotopic"
"11154","12109","lh_S_front_middle","rh_G_cingul_Post-dorsal","lh","rh","Sfrontmiddle","GcingulPost-dorsal","Heterotopic"
"11154","12110","lh_S_front_middle","rh_G_cingul_Post-ventral","lh","rh","Sfrontmiddle","GcingulPost-ventral","Heterotopic"
"11154","12111","lh_S_front_middle","rh_G_cuneus","lh","rh","Sfrontmiddle","Gcuneus","Heterotopic"
"11154","12112","lh_S_front_middle","rh_G_front_inf_Opercular","lh","rh","Sfrontmiddle","GfrontinfOpercular","Heterotopic"
"11154","12113","lh_S_front_middle","rh_G_front_inf_Orbital","lh","rh","Sfrontmiddle","GfrontinfOrbital","Heterotopic"
