"V1","V2","V1.hemi","V1.roi","V2.hemi","V2.roi","FCtype"
"R_POS1_ROI","L_31pv_ROI","R","POS1","L","31pv","Heterotopic"
"R_POS1_ROI","L_5m_ROI","R","POS1","L","5m","Heterotopic"
"R_POS1_ROI","L_5mv_ROI","R","POS1","L","5mv","Heterotopic"
"R_POS1_ROI","L_23c_ROI","R","POS1","L","23c","Heterotopic"
"R_POS1_ROI","L_5L_ROI","R","POS1","L","5L","Heterotopic"
"R_POS1_ROI","L_24dd_ROI","R","POS1","L","24dd","Heterotopic"
"R_POS1_ROI","L_24dv_ROI","R","POS1","L","24dv","Heterotopic"
"R_POS1_ROI","L_7AL_ROI","R","POS1","L","7AL","Heterotopic"
"R_POS1_ROI","L_SCEF_ROI","R","POS1","L","SCEF","Heterotopic"
"R_POS1_ROI","L_6ma_ROI","R","POS1","L","6ma","Heterotopic"
"R_POS1_ROI","L_7Am_ROI","R","POS1","L","7Am","Heterotopic"
"R_POS1_ROI","L_7PL_ROI","R","POS1","L","7PL","Heterotopic"
"R_POS1_ROI","L_7PC_ROI","R","POS1","L","7PC","Heterotopic"
"R_POS1_ROI","L_LIPv_ROI","R","POS1","L","LIPv","Heterotopic"
"R_POS1_ROI","L_VIP_ROI","R","POS1","L","VIP","Heterotopic"
"R_POS1_ROI","L_MIP_ROI","R","POS1","L","MIP","Heterotopic"
"R_POS1_ROI","L_1_ROI","R","POS1","L","1","Heterotopic"
"R_POS1_ROI","L_2_ROI","R","POS1","L","2","Heterotopic"
"R_POS1_ROI","L_3a_ROI","R","POS1","L","3a","Heterotopic"
"R_POS1_ROI","L_6d_ROI","R","POS1","L","6d","Heterotopic"
"R_POS1_ROI","L_6mp_ROI","R","POS1","L","6mp","Heterotopic"
"R_POS1_ROI","L_6v_ROI","R","POS1","L","6v","Heterotopic"
"R_POS1_ROI","L_p24pr_ROI","R","POS1","L","p24pr","Heterotopic"
"R_POS1_ROI","L_33pr_ROI","R","POS1","L","33pr","Heterotopic"
"R_POS1_ROI","L_a24pr_ROI","R","POS1","L","a24pr","Heterotopic"
"R_POS1_ROI","L_p32pr_ROI","R","POS1","L","p32pr","Heterotopic"
"R_POS1_ROI","L_a24_ROI","R","POS1","L","a24","Heterotopic"
"R_POS1_ROI","L_d32_ROI","R","POS1","L","d32","Heterotopic"
"R_POS1_ROI","L_8BM_ROI","R","POS1","L","8BM","Heterotopic"
"R_POS1_ROI","L_p32_ROI","R","POS1","L","p32","Heterotopic"
"R_POS1_ROI","L_10r_ROI","R","POS1","L","10r","Heterotopic"
"R_POS1_ROI","L_47m_ROI","R","POS1","L","47m","Heterotopic"
"R_POS1_ROI","L_8Av_ROI","R","POS1","L","8Av","Heterotopic"
"R_POS1_ROI","L_8Ad_ROI","R","POS1","L","8Ad","Heterotopic"
"R_POS1_ROI","L_9m_ROI","R","POS1","L","9m","Heterotopic"
"R_POS1_ROI","L_8BL_ROI","R","POS1","L","8BL","Heterotopic"
"R_POS1_ROI","L_9p_ROI","R","POS1","L","9p","Heterotopic"
"R_POS1_ROI","L_10d_ROI","R","POS1","L","10d","Heterotopic"
"R_POS1_ROI","L_8C_ROI","R","POS1","L","8C","Heterotopic"
"R_POS1_ROI","L_44_ROI","R","POS1","L","44","Heterotopic"
"R_POS1_ROI","L_45_ROI","R","POS1","L","45","Heterotopic"
"R_POS1_ROI","L_47l_ROI","R","POS1","L","47l","Heterotopic"
"R_POS1_ROI","L_a47r_ROI","R","POS1","L","a47r","Heterotopic"
"R_POS1_ROI","L_6r_ROI","R","POS1","L","6r","Heterotopic"
"R_POS1_ROI","L_IFJa_ROI","R","POS1","L","IFJa","Heterotopic"
"R_POS1_ROI","L_IFJp_ROI","R","POS1","L","IFJp","Heterotopic"
"R_POS1_ROI","L_IFSp_ROI","R","POS1","L","IFSp","Heterotopic"
"R_POS1_ROI","L_IFSa_ROI","R","POS1","L","IFSa","Heterotopic"
"R_POS1_ROI","L_p9-46v_ROI","R","POS1","L","p9-46v","Heterotopic"
"R_POS1_ROI","L_46_ROI","R","POS1","L","46","Heterotopic"
"R_POS1_ROI","L_a9-46v_ROI","R","POS1","L","a9-46v","Heterotopic"
"R_POS1_ROI","L_9-46d_ROI","R","POS1","L","9-46d","Heterotopic"
"R_POS1_ROI","L_9a_ROI","R","POS1","L","9a","Heterotopic"
"R_POS1_ROI","L_10v_ROI","R","POS1","L","10v","Heterotopic"
"R_POS1_ROI","L_a10p_ROI","R","POS1","L","a10p","Heterotopic"
"R_POS1_ROI","L_10pp_ROI","R","POS1","L","10pp","Heterotopic"
"R_POS1_ROI","L_11l_ROI","R","POS1","L","11l","Heterotopic"
"R_POS1_ROI","L_13l_ROI","R","POS1","L","13l","Heterotopic"
"R_POS1_ROI","L_OFC_ROI","R","POS1","L","OFC","Heterotopic"
"R_POS1_ROI","L_47s_ROI","R","POS1","L","47s","Heterotopic"
"R_POS1_ROI","L_LIPd_ROI","R","POS1","L","LIPd","Heterotopic"
"R_POS1_ROI","L_6a_ROI","R","POS1","L","6a","Heterotopic"
"R_POS1_ROI","L_i6-8_ROI","R","POS1","L","i6-8","Heterotopic"
"R_POS1_ROI","L_s6-8_ROI","R","POS1","L","s6-8","Heterotopic"
"R_POS1_ROI","L_43_ROI","R","POS1","L","43","Heterotopic"
"R_POS1_ROI","L_OP4_ROI","R","POS1","L","OP4","Heterotopic"
"R_POS1_ROI","L_OP1_ROI","R","POS1","L","OP1","Heterotopic"
"R_POS1_ROI","L_OP2-3_ROI","R","POS1","L","OP2-3","Heterotopic"
"R_POS1_ROI","L_52_ROI","R","POS1","L","52","Heterotopic"
"R_POS1_ROI","L_RI_ROI","R","POS1","L","RI","Heterotopic"
"R_POS1_ROI","L_PFcm_ROI","R","POS1","L","PFcm","Heterotopic"
"R_POS1_ROI","L_PoI2_ROI","R","POS1","L","PoI2","Heterotopic"
"R_POS1_ROI","L_TA2_ROI","R","POS1","L","TA2","Heterotopic"
"R_POS1_ROI","L_FOP4_ROI","R","POS1","L","FOP4","Heterotopic"
"R_POS1_ROI","L_MI_ROI","R","POS1","L","MI","Heterotopic"
"R_POS1_ROI","L_Pir_ROI","R","POS1","L","Pir","Heterotopic"
"R_POS1_ROI","L_AVI_ROI","R","POS1","L","AVI","Heterotopic"
"R_POS1_ROI","L_AAIC_ROI","R","POS1","L","AAIC","Heterotopic"
"R_POS1_ROI","L_FOP1_ROI","R","POS1","L","FOP1","Heterotopic"
"R_POS1_ROI","L_FOP3_ROI","R","POS1","L","FOP3","Heterotopic"
"R_POS1_ROI","L_FOP2_ROI","R","POS1","L","FOP2","Heterotopic"
"R_POS1_ROI","L_PFt_ROI","R","POS1","L","PFt","Heterotopic"
"R_POS1_ROI","L_AIP_ROI","R","POS1","L","AIP","Heterotopic"
"R_POS1_ROI","L_EC_ROI","R","POS1","L","EC","Heterotopic"
"R_POS1_ROI","L_PreS_ROI","R","POS1","L","PreS","Heterotopic"
"R_POS1_ROI","L_H_ROI","R","POS1","L","H","Heterotopic"
"R_POS1_ROI","L_ProS_ROI","R","POS1","L","ProS","Heterotopic"
"R_POS1_ROI","L_PeEc_ROI","R","POS1","L","PeEc","Heterotopic"
"R_POS1_ROI","L_STGa_ROI","R","POS1","L","STGa","Heterotopic"
"R_POS1_ROI","L_PBelt_ROI","R","POS1","L","PBelt","Heterotopic"
"R_POS1_ROI","L_A5_ROI","R","POS1","L","A5","Heterotopic"
"R_POS1_ROI","L_PHA1_ROI","R","POS1","L","PHA1","Heterotopic"
"R_POS1_ROI","L_PHA3_ROI","R","POS1","L","PHA3","Heterotopic"
"R_POS1_ROI","L_STSda_ROI","R","POS1","L","STSda","Heterotopic"
"R_POS1_ROI","L_STSdp_ROI","R","POS1","L","STSdp","Heterotopic"
"R_POS1_ROI","L_STSvp_ROI","R","POS1","L","STSvp","Heterotopic"
"R_POS1_ROI","L_TGd_ROI","R","POS1","L","TGd","Heterotopic"
"R_POS1_ROI","L_TE1a_ROI","R","POS1","L","TE1a","Heterotopic"
"R_POS1_ROI","L_TE1p_ROI","R","POS1","L","TE1p","Heterotopic"
"R_POS1_ROI","L_TE2a_ROI","R","POS1","L","TE2a","Heterotopic"
"R_POS1_ROI","L_TF_ROI","R","POS1","L","TF","Heterotopic"
"R_POS1_ROI","L_TE2p_ROI","R","POS1","L","TE2p","Heterotopic"
"R_POS1_ROI","L_PHT_ROI","R","POS1","L","PHT","Heterotopic"
"R_POS1_ROI","L_PH_ROI","R","POS1","L","PH","Heterotopic"
"R_POS1_ROI","L_TPOJ1_ROI","R","POS1","L","TPOJ1","Heterotopic"
"R_POS1_ROI","L_TPOJ2_ROI","R","POS1","L","TPOJ2","Heterotopic"
"R_POS1_ROI","L_TPOJ3_ROI","R","POS1","L","TPOJ3","Heterotopic"
"R_POS1_ROI","L_DVT_ROI","R","POS1","L","DVT","Heterotopic"
"R_POS1_ROI","L_PGp_ROI","R","POS1","L","PGp","Heterotopic"
"R_POS1_ROI","L_IP2_ROI","R","POS1","L","IP2","Heterotopic"
"R_POS1_ROI","L_IP1_ROI","R","POS1","L","IP1","Heterotopic"
"R_POS1_ROI","L_IP0_ROI","R","POS1","L","IP0","Heterotopic"
"R_POS1_ROI","L_PFop_ROI","R","POS1","L","PFop","Heterotopic"
"R_POS1_ROI","L_PF_ROI","R","POS1","L","PF","Heterotopic"
"R_POS1_ROI","L_PFm_ROI","R","POS1","L","PFm","Heterotopic"
"R_POS1_ROI","L_PGi_ROI","R","POS1","L","PGi","Heterotopic"
"R_POS1_ROI","L_PGs_ROI","R","POS1","L","PGs","Heterotopic"
"R_POS1_ROI","L_V6A_ROI","R","POS1","L","V6A","Heterotopic"
"R_POS1_ROI","L_VMV1_ROI","R","POS1","L","VMV1","Heterotopic"
"R_POS1_ROI","L_VMV3_ROI","R","POS1","L","VMV3","Heterotopic"
"R_POS1_ROI","L_PHA2_ROI","R","POS1","L","PHA2","Heterotopic"
"R_POS1_ROI","L_V4t_ROI","R","POS1","L","V4t","Heterotopic"
"R_POS1_ROI","L_FST_ROI","R","POS1","L","FST","Heterotopic"
"R_POS1_ROI","L_V3CD_ROI","R","POS1","L","V3CD","Heterotopic"
"R_POS1_ROI","L_LO3_ROI","R","POS1","L","LO3","Heterotopic"
"R_POS1_ROI","L_VMV2_ROI","R","POS1","L","VMV2","Heterotopic"
"R_POS1_ROI","L_31pd_ROI","R","POS1","L","31pd","Heterotopic"
"R_POS1_ROI","L_31a_ROI","R","POS1","L","31a","Heterotopic"
"R_POS1_ROI","L_VVC_ROI","R","POS1","L","VVC","Heterotopic"
"R_POS1_ROI","L_25_ROI","R","POS1","L","25","Heterotopic"
"R_POS1_ROI","L_s32_ROI","R","POS1","L","s32","Heterotopic"
"R_POS1_ROI","L_pOFC_ROI","R","POS1","L","pOFC","Heterotopic"
"R_POS1_ROI","L_PoI1_ROI","R","POS1","L","PoI1","Heterotopic"
"R_POS1_ROI","L_Ig_ROI","R","POS1","L","Ig","Heterotopic"
"R_POS1_ROI","L_FOP5_ROI","R","POS1","L","FOP5","Heterotopic"
"R_POS1_ROI","L_p10p_ROI","R","POS1","L","p10p","Heterotopic"
"R_POS1_ROI","L_p47r_ROI","R","POS1","L","p47r","Heterotopic"
"R_POS1_ROI","L_TGv_ROI","R","POS1","L","TGv","Heterotopic"
"R_POS1_ROI","L_MBelt_ROI","R","POS1","L","MBelt","Heterotopic"
"R_POS1_ROI","L_LBelt_ROI","R","POS1","L","LBelt","Heterotopic"
"R_POS1_ROI","L_A4_ROI","R","POS1","L","A4","Heterotopic"
"R_POS1_ROI","L_STSva_ROI","R","POS1","L","STSva","Heterotopic"
"R_POS1_ROI","L_TE1m_ROI","R","POS1","L","TE1m","Heterotopic"
"R_POS1_ROI","L_PI_ROI","R","POS1","L","PI","Heterotopic"
"R_POS1_ROI","L_a32pr_ROI","R","POS1","L","a32pr","Heterotopic"
"R_POS1_ROI","L_p24_ROI","R","POS1","L","p24","Heterotopic"
"R_23d_ROI","R_v23ab_ROI","R","23d","R","v23ab","Intrahemispheric"
"R_23d_ROI","R_d23ab_ROI","R","23d","R","d23ab","Intrahemispheric"
"R_23d_ROI","R_31pv_ROI","R","23d","R","31pv","Intrahemispheric"
"R_23d_ROI","R_5m_ROI","R","23d","R","5m","Intrahemispheric"
"R_23d_ROI","R_5mv_ROI","R","23d","R","5mv","Intrahemispheric"
"R_23d_ROI","R_23c_ROI","R","23d","R","23c","Intrahemispheric"
"R_23d_ROI","R_5L_ROI","R","23d","R","5L","Intrahemispheric"
"R_23d_ROI","R_24dd_ROI","R","23d","R","24dd","Intrahemispheric"
"R_23d_ROI","R_24dv_ROI","R","23d","R","24dv","Intrahemispheric"
"R_23d_ROI","R_7AL_ROI","R","23d","R","7AL","Intrahemispheric"
"R_23d_ROI","R_SCEF_ROI","R","23d","R","SCEF","Intrahemispheric"
"R_23d_ROI","R_6ma_ROI","R","23d","R","6ma","Intrahemispheric"
"R_23d_ROI","R_7Am_ROI","R","23d","R","7Am","Intrahemispheric"
"R_23d_ROI","R_7PL_ROI","R","23d","R","7PL","Intrahemispheric"
"R_23d_ROI","R_7PC_ROI","R","23d","R","7PC","Intrahemispheric"
"R_23d_ROI","R_LIPv_ROI","R","23d","R","LIPv","Intrahemispheric"
"R_23d_ROI","R_VIP_ROI","R","23d","R","VIP","Intrahemispheric"
"R_23d_ROI","R_MIP_ROI","R","23d","R","MIP","Intrahemispheric"
"R_23d_ROI","R_1_ROI","R","23d","R","1","Intrahemispheric"
"R_23d_ROI","R_2_ROI","R","23d","R","2","Intrahemispheric"
"R_23d_ROI","R_3a_ROI","R","23d","R","3a","Intrahemispheric"
"R_23d_ROI","R_6d_ROI","R","23d","R","6d","Intrahemispheric"
"R_23d_ROI","R_6mp_ROI","R","23d","R","6mp","Intrahemispheric"
"R_23d_ROI","R_6v_ROI","R","23d","R","6v","Intrahemispheric"
"R_23d_ROI","R_p24pr_ROI","R","23d","R","p24pr","Intrahemispheric"
"R_23d_ROI","R_33pr_ROI","R","23d","R","33pr","Intrahemispheric"
"R_23d_ROI","R_a24pr_ROI","R","23d","R","a24pr","Intrahemispheric"
"R_23d_ROI","R_p32pr_ROI","R","23d","R","p32pr","Intrahemispheric"
"R_23d_ROI","R_a24_ROI","R","23d","R","a24","Intrahemispheric"
"R_23d_ROI","R_d32_ROI","R","23d","R","d32","Intrahemispheric"
"R_23d_ROI","R_8BM_ROI","R","23d","R","8BM","Intrahemispheric"
"R_23d_ROI","R_p32_ROI","R","23d","R","p32","Intrahemispheric"
"R_23d_ROI","R_10r_ROI","R","23d","R","10r","Intrahemispheric"
"R_23d_ROI","R_47m_ROI","R","23d","R","47m","Intrahemispheric"
"R_23d_ROI","R_8Av_ROI","R","23d","R","8Av","Intrahemispheric"
"R_23d_ROI","R_8Ad_ROI","R","23d","R","8Ad","Intrahemispheric"
"R_23d_ROI","R_9m_ROI","R","23d","R","9m","Intrahemispheric"
"R_23d_ROI","R_8BL_ROI","R","23d","R","8BL","Intrahemispheric"
"R_23d_ROI","R_9p_ROI","R","23d","R","9p","Intrahemispheric"
"R_23d_ROI","R_10d_ROI","R","23d","R","10d","Intrahemispheric"
"R_23d_ROI","R_8C_ROI","R","23d","R","8C","Intrahemispheric"
"R_23d_ROI","R_44_ROI","R","23d","R","44","Intrahemispheric"
"R_23d_ROI","R_45_ROI","R","23d","R","45","Intrahemispheric"
"R_23d_ROI","R_47l_ROI","R","23d","R","47l","Intrahemispheric"
"R_23d_ROI","R_a47r_ROI","R","23d","R","a47r","Intrahemispheric"
"R_23d_ROI","R_6r_ROI","R","23d","R","6r","Intrahemispheric"
"R_23d_ROI","R_IFJa_ROI","R","23d","R","IFJa","Intrahemispheric"
"R_23d_ROI","R_IFJp_ROI","R","23d","R","IFJp","Intrahemispheric"
"R_23d_ROI","R_IFSp_ROI","R","23d","R","IFSp","Intrahemispheric"
"R_23d_ROI","R_IFSa_ROI","R","23d","R","IFSa","Intrahemispheric"
"R_23d_ROI","R_p9-46v_ROI","R","23d","R","p9-46v","Intrahemispheric"
"R_23d_ROI","R_46_ROI","R","23d","R","46","Intrahemispheric"
"R_23d_ROI","R_a9-46v_ROI","R","23d","R","a9-46v","Intrahemispheric"
"R_23d_ROI","R_9-46d_ROI","R","23d","R","9-46d","Intrahemispheric"
"R_23d_ROI","R_9a_ROI","R","23d","R","9a","Intrahemispheric"
"R_23d_ROI","R_10v_ROI","R","23d","R","10v","Intrahemispheric"
"R_23d_ROI","R_a10p_ROI","R","23d","R","a10p","Intrahemispheric"
"R_23d_ROI","R_10pp_ROI","R","23d","R","10pp","Intrahemispheric"
"R_23d_ROI","R_11l_ROI","R","23d","R","11l","Intrahemispheric"
"R_23d_ROI","R_13l_ROI","R","23d","R","13l","Intrahemispheric"
"R_23d_ROI","R_OFC_ROI","R","23d","R","OFC","Intrahemispheric"
"R_23d_ROI","R_47s_ROI","R","23d","R","47s","Intrahemispheric"
"R_23d_ROI","R_LIPd_ROI","R","23d","R","LIPd","Intrahemispheric"
"R_23d_ROI","R_6a_ROI","R","23d","R","6a","Intrahemispheric"
"R_23d_ROI","R_i6-8_ROI","R","23d","R","i6-8","Intrahemispheric"
"R_23d_ROI","R_s6-8_ROI","R","23d","R","s6-8","Intrahemispheric"
"R_23d_ROI","R_43_ROI","R","23d","R","43","Intrahemispheric"
"R_23d_ROI","R_OP4_ROI","R","23d","R","OP4","Intrahemispheric"
"R_23d_ROI","R_OP1_ROI","R","23d","R","OP1","Intrahemispheric"
"R_23d_ROI","R_OP2-3_ROI","R","23d","R","OP2-3","Intrahemispheric"
"R_23d_ROI","R_52_ROI","R","23d","R","52","Intrahemispheric"
"R_23d_ROI","R_RI_ROI","R","23d","R","RI","Intrahemispheric"
"R_23d_ROI","R_PFcm_ROI","R","23d","R","PFcm","Intrahemispheric"
"R_23d_ROI","R_PoI2_ROI","R","23d","R","PoI2","Intrahemispheric"
"R_23d_ROI","R_TA2_ROI","R","23d","R","TA2","Intrahemispheric"
"R_23d_ROI","R_FOP4_ROI","R","23d","R","FOP4","Intrahemispheric"
"R_23d_ROI","R_MI_ROI","R","23d","R","MI","Intrahemispheric"
"R_23d_ROI","R_Pir_ROI","R","23d","R","Pir","Intrahemispheric"
"R_23d_ROI","R_AVI_ROI","R","23d","R","AVI","Intrahemispheric"
"R_23d_ROI","R_AAIC_ROI","R","23d","R","AAIC","Intrahemispheric"
"R_23d_ROI","R_FOP1_ROI","R","23d","R","FOP1","Intrahemispheric"
"R_23d_ROI","R_FOP3_ROI","R","23d","R","FOP3","Intrahemispheric"
"R_23d_ROI","R_FOP2_ROI","R","23d","R","FOP2","Intrahemispheric"
"R_23d_ROI","R_PFt_ROI","R","23d","R","PFt","Intrahemispheric"
"R_23d_ROI","R_AIP_ROI","R","23d","R","AIP","Intrahemispheric"
"R_23d_ROI","R_EC_ROI","R","23d","R","EC","Intrahemispheric"
"R_23d_ROI","R_PreS_ROI","R","23d","R","PreS","Intrahemispheric"
"R_23d_ROI","R_H_ROI","R","23d","R","H","Intrahemispheric"
"R_23d_ROI","R_ProS_ROI","R","23d","R","ProS","Intrahemispheric"
"R_23d_ROI","R_PeEc_ROI","R","23d","R","PeEc","Intrahemispheric"
"R_23d_ROI","R_STGa_ROI","R","23d","R","STGa","Intrahemispheric"
"R_23d_ROI","R_PBelt_ROI","R","23d","R","PBelt","Intrahemispheric"
"R_23d_ROI","R_A5_ROI","R","23d","R","A5","Intrahemispheric"
"R_23d_ROI","R_PHA1_ROI","R","23d","R","PHA1","Intrahemispheric"
"R_23d_ROI","R_PHA3_ROI","R","23d","R","PHA3","Intrahemispheric"
"R_23d_ROI","R_STSda_ROI","R","23d","R","STSda","Intrahemispheric"
"R_23d_ROI","R_STSdp_ROI","R","23d","R","STSdp","Intrahemispheric"
"R_23d_ROI","R_STSvp_ROI","R","23d","R","STSvp","Intrahemispheric"
"R_23d_ROI","R_TGd_ROI","R","23d","R","TGd","Intrahemispheric"
"R_23d_ROI","R_TE1a_ROI","R","23d","R","TE1a","Intrahemispheric"
"R_23d_ROI","R_TE1p_ROI","R","23d","R","TE1p","Intrahemispheric"
"R_23d_ROI","R_TE2a_ROI","R","23d","R","TE2a","Intrahemispheric"
"R_23d_ROI","R_TF_ROI","R","23d","R","TF","Intrahemispheric"
"R_23d_ROI","R_TE2p_ROI","R","23d","R","TE2p","Intrahemispheric"
"R_23d_ROI","R_PHT_ROI","R","23d","R","PHT","Intrahemispheric"
"R_23d_ROI","R_PH_ROI","R","23d","R","PH","Intrahemispheric"
"R_23d_ROI","R_TPOJ1_ROI","R","23d","R","TPOJ1","Intrahemispheric"
"R_23d_ROI","R_TPOJ2_ROI","R","23d","R","TPOJ2","Intrahemispheric"
"R_23d_ROI","R_TPOJ3_ROI","R","23d","R","TPOJ3","Intrahemispheric"
"R_23d_ROI","R_DVT_ROI","R","23d","R","DVT","Intrahemispheric"
"R_23d_ROI","R_PGp_ROI","R","23d","R","PGp","Intrahemispheric"
"R_23d_ROI","R_IP2_ROI","R","23d","R","IP2","Intrahemispheric"
"R_23d_ROI","R_IP1_ROI","R","23d","R","IP1","Intrahemispheric"
"R_23d_ROI","R_IP0_ROI","R","23d","R","IP0","Intrahemispheric"
"R_23d_ROI","R_PFop_ROI","R","23d","R","PFop","Intrahemispheric"
"R_23d_ROI","R_PF_ROI","R","23d","R","PF","Intrahemispheric"
"R_23d_ROI","R_PFm_ROI","R","23d","R","PFm","Intrahemispheric"
"R_23d_ROI","R_PGi_ROI","R","23d","R","PGi","Intrahemispheric"
"R_23d_ROI","R_PGs_ROI","R","23d","R","PGs","Intrahemispheric"
"R_23d_ROI","R_V6A_ROI","R","23d","R","V6A","Intrahemispheric"
"R_23d_ROI","R_VMV1_ROI","R","23d","R","VMV1","Intrahemispheric"
"R_23d_ROI","R_VMV3_ROI","R","23d","R","VMV3","Intrahemispheric"
"R_23d_ROI","R_PHA2_ROI","R","23d","R","PHA2","Intrahemispheric"
"R_23d_ROI","R_V4t_ROI","R","23d","R","V4t","Intrahemispheric"
"R_23d_ROI","R_FST_ROI","R","23d","R","FST","Intrahemispheric"
"R_23d_ROI","R_V3CD_ROI","R","23d","R","V3CD","Intrahemispheric"
"R_23d_ROI","R_LO3_ROI","R","23d","R","LO3","Intrahemispheric"
"R_23d_ROI","R_VMV2_ROI","R","23d","R","VMV2","Intrahemispheric"
"R_23d_ROI","R_31pd_ROI","R","23d","R","31pd","Intrahemispheric"
"R_23d_ROI","R_31a_ROI","R","23d","R","31a","Intrahemispheric"
"R_23d_ROI","R_VVC_ROI","R","23d","R","VVC","Intrahemispheric"
"R_23d_ROI","R_25_ROI","R","23d","R","25","Intrahemispheric"
"R_23d_ROI","R_s32_ROI","R","23d","R","s32","Intrahemispheric"
"R_23d_ROI","R_pOFC_ROI","R","23d","R","pOFC","Intrahemispheric"
"R_23d_ROI","R_PoI1_ROI","R","23d","R","PoI1","Intrahemispheric"
"R_23d_ROI","R_Ig_ROI","R","23d","R","Ig","Intrahemispheric"
"R_23d_ROI","R_FOP5_ROI","R","23d","R","FOP5","Intrahemispheric"
"R_23d_ROI","R_p10p_ROI","R","23d","R","p10p","Intrahemispheric"
"R_23d_ROI","R_p47r_ROI","R","23d","R","p47r","Intrahemispheric"
"R_23d_ROI","R_TGv_ROI","R","23d","R","TGv","Intrahemispheric"
"R_23d_ROI","R_MBelt_ROI","R","23d","R","MBelt","Intrahemispheric"
"R_23d_ROI","R_LBelt_ROI","R","23d","R","LBelt","Intrahemispheric"
"R_23d_ROI","R_A4_ROI","R","23d","R","A4","Intrahemispheric"
"R_23d_ROI","R_STSva_ROI","R","23d","R","STSva","Intrahemispheric"
"R_23d_ROI","R_TE1m_ROI","R","23d","R","TE1m","Intrahemispheric"
"R_23d_ROI","R_PI_ROI","R","23d","R","PI","Intrahemispheric"
"R_23d_ROI","R_a32pr_ROI","R","23d","R","a32pr","Intrahemispheric"
"R_23d_ROI","R_p24_ROI","R","23d","R","p24","Intrahemispheric"
"R_23d_ROI","L_V1_ROI","R","23d","L","V1","Heterotopic"
"R_23d_ROI","L_MST_ROI","R","23d","L","MST","Heterotopic"
"R_23d_ROI","L_V6_ROI","R","23d","L","V6","Heterotopic"
"R_23d_ROI","L_V2_ROI","R","23d","L","V2","Heterotopic"
"R_23d_ROI","L_V3_ROI","R","23d","L","V3","Heterotopic"
"R_23d_ROI","L_V4_ROI","R","23d","L","V4","Heterotopic"
"R_23d_ROI","L_V8_ROI","R","23d","L","V8","Heterotopic"
"R_23d_ROI","L_4_ROI","R","23d","L","4","Heterotopic"
"R_23d_ROI","L_3b_ROI","R","23d","L","3b","Heterotopic"
"R_23d_ROI","L_FEF_ROI","R","23d","L","FEF","Heterotopic"
"R_23d_ROI","L_PEF_ROI","R","23d","L","PEF","Heterotopic"
"R_23d_ROI","L_55b_ROI","R","23d","L","55b","Heterotopic"
"R_23d_ROI","L_V3A_ROI","R","23d","L","V3A","Heterotopic"
"R_23d_ROI","L_RSC_ROI","R","23d","L","RSC","Heterotopic"
"R_23d_ROI","L_POS2_ROI","R","23d","L","POS2","Heterotopic"
"R_23d_ROI","L_V7_ROI","R","23d","L","V7","Heterotopic"
"R_23d_ROI","L_IPS1_ROI","R","23d","L","IPS1","Heterotopic"
"R_23d_ROI","L_FFC_ROI","R","23d","L","FFC","Heterotopic"
"R_23d_ROI","L_V3B_ROI","R","23d","L","V3B","Heterotopic"
"R_23d_ROI","L_LO1_ROI","R","23d","L","LO1","Heterotopic"
"R_23d_ROI","L_LO2_ROI","R","23d","L","LO2","Heterotopic"
"R_23d_ROI","L_PIT_ROI","R","23d","L","PIT","Heterotopic"
"R_23d_ROI","L_MT_ROI","R","23d","L","MT","Heterotopic"
"R_23d_ROI","L_A1_ROI","R","23d","L","A1","Heterotopic"
"R_23d_ROI","L_PSL_ROI","R","23d","L","PSL","Heterotopic"
"R_23d_ROI","L_SFL_ROI","R","23d","L","SFL","Heterotopic"
"R_23d_ROI","L_PCV_ROI","R","23d","L","PCV","Heterotopic"
"R_23d_ROI","L_STV_ROI","R","23d","L","STV","Heterotopic"
"R_23d_ROI","L_7Pm_ROI","R","23d","L","7Pm","Heterotopic"
"R_23d_ROI","L_7m_ROI","R","23d","L","7m","Heterotopic"
"R_23d_ROI","L_POS1_ROI","R","23d","L","POS1","Heterotopic"
"R_23d_ROI","L_23d_ROI","R","23d","L","23d","Homotopic"
"R_23d_ROI","L_v23ab_ROI","R","23d","L","v23ab","Heterotopic"
"R_23d_ROI","L_d23ab_ROI","R","23d","L","d23ab","Heterotopic"
"R_23d_ROI","L_31pv_ROI","R","23d","L","31pv","Heterotopic"
"R_23d_ROI","L_5m_ROI","R","23d","L","5m","Heterotopic"
"R_23d_ROI","L_5mv_ROI","R","23d","L","5mv","Heterotopic"
"R_23d_ROI","L_23c_ROI","R","23d","L","23c","Heterotopic"
"R_23d_ROI","L_5L_ROI","R","23d","L","5L","Heterotopic"
"R_23d_ROI","L_24dd_ROI","R","23d","L","24dd","Heterotopic"
"R_23d_ROI","L_24dv_ROI","R","23d","L","24dv","Heterotopic"
"R_23d_ROI","L_7AL_ROI","R","23d","L","7AL","Heterotopic"
"R_23d_ROI","L_SCEF_ROI","R","23d","L","SCEF","Heterotopic"
"R_23d_ROI","L_6ma_ROI","R","23d","L","6ma","Heterotopic"
"R_23d_ROI","L_7Am_ROI","R","23d","L","7Am","Heterotopic"
"R_23d_ROI","L_7PL_ROI","R","23d","L","7PL","Heterotopic"
"R_23d_ROI","L_7PC_ROI","R","23d","L","7PC","Heterotopic"
"R_23d_ROI","L_LIPv_ROI","R","23d","L","LIPv","Heterotopic"
"R_23d_ROI","L_VIP_ROI","R","23d","L","VIP","Heterotopic"
